_id,rewardsReceiptStatus,totalSpent,purchasedItemCount,userId
600082b40a720f05f3000058,REJECTED,4.0,4.0,5e56d38507a0df22a15dfc85
6000d4ac0a7214ad4c000069,FINISHED,23.0,3.0,6000d4abe2571211db395b5c
600056da0a720f05f3000048,FINISHED,11.0,2.0,600056a3f7e5b011fce897b0
6000b8590a7214ad4c000057,FINISHED,18.2,4.0,6000b7aefb296c121a8198b1
600056ea0a720f05f300004b,FLAGGED,1.0,1.0,600056a3f7e5b011fce897b0
600205f60a7214ad4c00007b,SUBMITTED,,,6000b75bbe5fc96dfee1d4d3
600206000a720f05f3000087,FINISHED,271.63,86.0,6000b75bbe5fc96dfee1d4d3
6001bb110a720f05f3000085,SUBMITTED,,,6000b75bbe5fc96dfee1d4d3
600208270a720f05f3000088,FINISHED,427.81,103.0,6000b75bbe5fc96dfee1d4d3
6001e3a80a7214ad4c000078,SUBMITTED,,,5a43c08fe4b014fd6b6a0612
600373700a720f05f3000091,FINISHED,803.48,211.0,60037329e257124ec6b99eeb
60023e8f0a720f05f300008b,FINISHED,776.79,202.0,60023de5fb296c121a81b955
600247cd0a7214ad4c00007e,SUBMITTED,,,6002475cfb296c121a81b98d
60025eb70a720f05f300008e,SUBMITTED,,,60025c65fb296c4ef805d9e6
60020d2a0a720f05f300008a,FINISHED,373.55,93.0,6000b75bbe5fc96dfee1d4d3
6002590c0a7214ad4c000082,FINISHED,746.94,208.0,600258dafb296c4ef805d9b7
600254550a720f05f300008c,SUBMITTED,,,6002541ae257124ec6b99a3a
60024fa00a7214ad4c00007f,SUBMITTED,,,60024f24e257124ec6b99a13
60025f550a7214ad4c000084,SUBMITTED,,,60025c65fb296c4ef805d9e6
60025cb80a720f05f300008d,FINISHED,1177.84,335.0,60025c65fb296c4ef805d9e6
600370250a720f05f3000090,FINISHED,850.49,240.0,60037005e257124ec6b99ec2
6002584e0a7214ad4c000081,FINISHED,30.65,6.0,6002541ae257124ec6b99a3a
60020af60a720f05f3000089,FINISHED,3.99,1.0,6000b75bbe5fc96dfee1d4d3
600260210a720f05f300008f,FINISHED,1043.18,309.0,60025fe0e257124ec6b99a87
600498e60a720f05f3000093,SUBMITTED,,,600498c4e257124ec6b9a331
60037b500a7214ad4c000086,FINISHED,118.05,39.0,60037a94fb296c4ef805ddbe
6004a5f20a7214ad4c000088,FINISHED,574.16,164.0,6004a5d3fb296c4ef805e256
600496350a7214ad4c000087,SUBMITTED,,,600495c3fb296c4ef805e1fc
60048e120a720f05f3000092,SUBMITTED,,,5fa32b4d898c7a11a6bcebce
60049d9d0a720f05f3000094,FINISHED,743.79,212.0,60049cdce257124ec6b9a353
6005ee0e0a7214ad4c000089,FLAGGED,10.0,2.0,5fb0a078be5fc9775c1f3945
6005b60f0a720f05f3000096,SUBMITTED,,,5a43c08fe4b014fd6b6a0612
6004a99e0a720f05f3000095,FINISHED,574.65,167.0,6004a965e257124ec6b9a39f
6005f5450a720f05f3000097,SUBMITTED,,,5a43c08fe4b014fd6b6a0612
6001f2470a7214ad4c00007a,FINISHED,1.0,1.0,5fb0a078be5fc9775c1f3945
60074bbf0a720f05fa000039,FINISHED,10.0,1.0,60074b49325c8a1794623876
600741fe0a7214ad89000001,FINISHED,49.95,5.0,600741d06e6469120a787853
60074b8b0a7214ad89000029,FINISHED,4.66,4.0,60074b49325c8a1794623876
6007423c0a720f05fa000001,FINISHED,1.0,1.0,6007423b6e6469120a787c2c
600748640a720f05fa000026,FINISHED,9.99,1.0,600748196e64691717e8d4f0
60074bbd0a7214ad89000031,FINISHED,25.0,5.0,60074b49325c8a1794623876
600746ce0a720f05fa000017,FINISHED,1.0,1.0,6007464b6e64691717e8c1f0
6007425e0a720f05fa00000a,FINISHED,1.0,1.0,600741d06e6469120a787853
60074b930a7214ad8900002d,FINISHED,1.0,1.0,54943462e4b07e684157a532
600746fb0a7214ad8900001b,FINISHED,1.0,1.0,54943462e4b07e684157a532
600742490a720f05fa000004,FINISHED,25.0,5.0,600741d06e6469120a787853
60074bcb0a7214ad89000037,FINISHED,1.0,1.0,60074b49325c8a1794623876
6007424d0a720f05fa000006,FINISHED,10.0,1.0,600741d06e6469120a787853
60074b900a7214ad8900002b,FINISHED,1.0,1.0,54943462e4b07e684157a532
60074bcc0a7214ad89000038,FINISHED,49.95,5.0,60074b49325c8a1794623876
600746fd0a720f05fa00001f,FINISHED,1.0,1.0,600746fd6e64691717e8cfb5
6006f2d10a7214ad4c00008b,FINISHED,30.57,14.0,6006f1c5e257127d5d9aedfb
600746ea0a720f05fa00001b,FINISHED,4.66,4.0,6007464b6e64691717e8c1f0
600746d90a7214ad89000015,FINISHED,4.66,4.0,6007464b6e64691717e8c1f0
600746c60a7214ad89000011,FINISHED,1.0,1.0,6007464b6e64691717e8c1f0
600746cd0a7214ad89000013,FINISHED,49.95,5.0,6007464b6e64691717e8c1f0
600742420a720f05fa000003,FINISHED,1.0,1.0,54943462e4b07e684157a532
600746c90a7214ad89000012,FINISHED,49.95,5.0,6007464b6e64691717e8c1f0
600746c00a7214ad8900000f,FINISHED,25.0,5.0,6007464b6e64691717e8c1f0
60074b8e0a7214ad8900002a,FINISHED,1.0,1.0,54943462e4b07e684157a532
60074b7d0a720f05fa000037,FINISHED,89.91,9.0,60074b49325c8a1794623876
60074b9a0a7214ad89000030,FINISHED,1.0,1.0,60074b996e64691717e8f11a
60074b960a7214ad8900002e,FINISHED,1.0,1.0,54943462e4b07e684157a532
600746e80a7214ad89000017,FINISHED,9.99,1.0,6007464b6e64691717e8c1f0
60074bc60a7214ad89000034,FINISHED,49.95,5.0,60074b49325c8a1794623876
60088a100a7214ad890000bd,FINISHED,612.95,149.0,6008896c633aab121bb8e11d
60088d5d0a7214ad890000ed,FINISHED,21.0,1.0,60088d5cb6310511daa4ee6f
600887560a720f05fa000098,FINISHED,1.0,1.0,6008873eb6310511daa4e8eb
60088a4e0a720f05fa0000da,FINISHED,20.0,1.0,60088a46b6310511daa4ec97
60088e7f0a720f05fa00011e,FINISHED,11.0,2.0,54943462e4b07e684157a532
60083ab50a7214ad89000049,FINISHED,9.99,1.0,60083a1e325c8a17946255de
60088a460a720f05fa0000d5,FINISHED,28.0,3.0,60088a46b6310511daa4ec97
600841da0a7214ad89000051,FINISHED,4.66,4.0,6008412f6e64697abedcd5d5
60085ba90a720f05fa00006a,FINISHED,49.95,5.0,60085b3dbe5fc90ee6a67b11
6008878f0a7214ad8900007b,REJECTED,3.0,3.0,6008873eb6310511daa4e8eb
6008625b0a7214ad89000063,FINISHED,9.99,1.0,600861d3be5fc9247bab3e0c
60088d920a720f05fa000109,REJECTED,3.0,3.0,60088d55633aab121bb8e41a
600887ae0a7214ad8900008a,FINISHED,23.0,3.0,600887a5b6310511daa4e9a7
60088a490a720f05fa0000d6,FINISHED,28.0,3.0,60088a46b6310511daa4ec97
60088d580a7214ad890000eb,FINISHED,26.0,7.0,60088d58633aab121bb8e424
600887770a7214ad89000075,FINISHED,10.0,1.0,6008873eb6310511daa4e8eb
60088a4d0a7214ad890000c7,FINISHED,22.0,3.0,60088a46b6310511daa4ec97
60088d600a7214ad890000ef,FINISHED,23.0,5.0,60088d5cb6310511daa4ee6f
6008888f0a720f05fa0000b5,FINISHED,1.0,2.0,60088838633aab121bb8df69
60088a670a720f05fa0000e0,FINISHED,1.0,2.0,60088a25b6310511daa4ec42
600788cd0a7214ad8900003a,FINISHED,2.99,1.0,5cd06f1f2acf0a2667da628b
60085bad0a720f05fa00006c,FINISHED,49.95,5.0,60085b3dbe5fc90ee6a67b11
60088e670a720f05fa00011d,FINISHED,1.0,1.0,54943462e4b07e684157a532
600887970a7214ad8900007c,SUBMITTED,,,6008873eb6310511daa4e8eb
60088a4a0a7214ad890000c5,FINISHED,29.0,4.0,60088a46b6310511daa4ec97
600862490a720f05fa000072,FINISHED,10.0,10.0,600861d3be5fc9247bab3e0c
60088af80a7214ad890000d6,FINISHED,20.0,3.0,60088af5633aab121bb8e31b
60088d5f0a720f05fa0000fc,FINISHED,25.0,1.0,60088d5cb6310511daa4ee6f
600862530a720f05fa000074,FINISHED,89.91,9.0,600861d3be5fc9247bab3e0c
60088aff0a7214ad890000da,REJECTED,10.0,1.0,60088aff633aab121bb8e33d
6008f2be0a720f05fa000129,FINISHED,40.37,13.0,6008f02fb6310511daa4f314
6009f5ea0a7214ada2000004,FINISHED,163.94,32.0,6009e60450b3311194385009
6008ee0e0a7214ad89000125,FINISHED,32.42,7.0,6008e9cdb6310511daa4f2e4
6009889f0a7214ad89000133,FINISHED,49.95,5.0,600987d77d983a11f63cfa92
6009f9000a7214ada2000005,SUBMITTED,,,6009f6927d983a124e9adaad
600988a30a720f05fa000132,FINISHED,49.95,5.0,600987d77d983a11f63cfa92
6009eb000a7214ada2000003,FINISHED,0.0,0.0,6009e60450b3311194385009
600992f90a720f05fa000133,FINISHED,349.16,118.0,600992d17d983a11f63d11ad
6009f5200a720f0535000005,FINISHED,80.46,7.0,6009e60450b3311194385009
600988820a7214ad8900012b,FINISHED,10.0,10.0,600987d77d983a11f63cfa92
600988560a7214ad89000127,FINISHED,1.0,1.0,54943462e4b07e684157a532
6009889a0a720f05fa00012f,FINISHED,25.0,5.0,600987d77d983a11f63cfa92
6008f09d0a720f05fa000128,FINISHED,58.76,14.0,6008f02fb6310511daa4f314
6009885a0a7214ad89000129,FINISHED,1.0,1.0,54943462e4b07e684157a532
600988980a7214ad89000130,FINISHED,10.0,1.0,600987d77d983a11f63cfa92
600988900a7214ad8900012e,FINISHED,9.99,1.0,600987d77d983a11f63cfa92
6009a0b90a7214ada2000001,FINISHED,28.34,10.0,60099c1450b33111fd61f702
60099c3c0a7214ad89000135,FINISHED,1083.24,341.0,60099c1450b33111fd61f702
6008f3270a720f05fa00012a,FLAGGED,0.16,1.0,6008f02fb6310511daa4f314
6009e72c0a720f0535000003,FINISHED,728.73,229.0,6009e60450b3311194385009
600988a10a720f05fa000131,FINISHED,49.95,5.0,600987d77d983a11f63cfa92
6009fd790a720f0535000006,SUBMITTED,,,6009fd1550b33111943850b1
600988870a7214ad8900012c,FINISHED,4.66,4.0,600987d77d983a11f63cfa92
6009889e0a720f05fa000130,FINISHED,1.0,1.0,600987d77d983a11f63cfa92
600988480a720f05fa00012b,FINISHED,49.95,5.0,600987d77d983a11f63cfa92
6009885c0a7214ad8900012a,FINISHED,1.0,1.0,6009885c50b33111fd61eee9
600988550a720f05fa00012e,FINISHED,1.0,1.0,600988557d983a11f63d08ef
600988510a720f05fa00012c,FINISHED,1.0,1.0,54943462e4b07e684157a532
6008ea160a720f05fa000126,SUBMITTED,,,6008e9cdb6310511daa4f2e4
600996ac0a720f05fa000134,FINISHED,1198.68,348.0,6009969150b33111fd61f6d9
600b34ca0a7214ada200000c,FINISHED,816.21,157.0,600b349550b3311194385600
600b2dd60a7214ada200000b,FINISHED,409.75,109.0,600b2d7a50b33111943855cb
600affe60a7214ada2000009,FINISHED,83.85,21.0,600afb2a7d983a124e9aded0
600a1a8d0a7214ada2000008,FINISHED,1183.1,214.0,600a1a457d983a124e9adb9b
600aff160a720f053500000c,FINISHED,0.0,0.0,600afb2a7d983a124e9aded0
600afbd90a720f053500000b,FINISHED,769.4,122.0,600afb2a7d983a124e9aded0
600b420b0a7214ada200000d,FINISHED,661.41,133.0,600b41d050b3311194385655
600af82f0a720f053500000a,FINISHED,612.1,124.0,600af8097d983a124e9adeb3
600b39f60a720f053500000e,FINISHED,716.5,133.0,600b39ce50b331119438562a
600b139e0a7214ada200000a,FINISHED,935.14,159.0,600b00687d983a124e9adef9
600a1e270a720f0535000009,FINISHED,944.15,196.0,600a1ddf50b33111943851a2
600ba6ae0a7214ada2000010,FINISHED,1107.82,136.0,600ba68e7d983a124e9ae1d3
600b89630a720f0535000011,SUBMITTED,,,600b477e7d983a124e9ae061
600f41f60a7214ada2000037,FINISHED,1.0,1.0,54943462e4b07e684157a532
600ed4820a720f0535000015,FINISHED,1.0,1.0,600ed4815edb7811cde6b50b
600ed47e0a7214ada2000014,FINISHED,1.0,1.0,54943462e4b07e684157a532
600ed49e0a7214ada200001b,FINISHED,1.0,1.0,600ed42e43298911ce45d1fa
600f48940a720f0535000043,FINISHED,1.0,1.0,54943462e4b07e684157a532
600ed46b0a7214ada2000013,FINISHED,4.66,4.0,600ed42e43298911ce45d1fa
600eda0c0a7214ada200001e,FINISHED,847.28,137.0,600ed95043298911ce45e82c
600f41d90a720f0535000032,FINISHED,10.0,1.0,600f41b2bd196811e68ea219
600f01340a7214ada2000029,FINISHED,49.95,5.0,600f008f4329897eac237bd8
600f42070a7214ada200003c,FINISHED,49.95,5.0,600f41b2bd196811e68ea219
600f48860a720f053500003f,FINISHED,25.0,5.0,600f47f06fd0dc1768a34a12
600f489d0a7214ada200004a,FINISHED,1.0,1.0,600f489d6fd0dc1768a35a88
600f014d0a7214ada200002d,FINISHED,1.0,1.0,600f014d4329897eac238b88
600f24970a720f053500002f,FLAGGED,4368.8,599.0,600f20c15edb787dce060911
600f0cc70a720f053500002c,FLAGGED,2084.82,303.0,600f00d05edb787dce05fb84
600f48750a7214ada2000041,FINISHED,89.91,9.0,600f47f06fd0dc1768a34a12
600f41e60a720f0535000033,FINISHED,1.0,1.0,600f41b2bd196811e68ea219
600ed4d90a7214ada200001c,FINISHED,49.95,5.0,600ed42e43298911ce45d1fa
600f42050a7214ada200003b,FINISHED,49.95,5.0,600f41b2bd196811e68ea219
600ed4520a720f0535000012,FINISHED,4.66,4.0,600ed42e43298911ce45d1fa
600f012c0a720f0535000025,FINISHED,25.0,5.0,600f008f4329897eac237bd8
600f48900a720f0535000042,FINISHED,1.0,1.0,600f47f06fd0dc1768a34a12
600ed4910a7214ada2000018,FINISHED,25.0,5.0,600ed42e43298911ce45d1fa
600f48880a7214ada2000044,FINISHED,1.0,1.0,600f47f06fd0dc1768a34a12
600f01310a7214ada2000027,FINISHED,49.95,5.0,600f008f4329897eac237bd8
600f012a0a7214ada2000024,FINISHED,10.0,1.0,600f008f4329897eac237bd8
600f485e0a720f053500003b,FINISHED,49.95,5.0,600f47f06fd0dc1768a34a12
600f41e40a7214ada2000033,FINISHED,1.0,1.0,600f41b2bd196811e68ea219
600f41fb0a720f0535000036,FINISHED,1.0,1.0,54943462e4b07e684157a532
600edb570a720f053500001d,FINISHED,715.23,161.0,600ed95043298911ce45e82c
600fb2160a7214ada2000053,FINISHED,25.0,5.0,600fb1ac73c60b12049027bb
600fb2030a7214ada2000050,FINISHED,4.66,4.0,600fb1ac73c60b12049027bb
600fb1e90a720f0535000049,FINISHED,1.0,1.0,54943462e4b07e684157a532
600fb2170a720f053500004e,FINISHED,1.0,1.0,600fb1ac73c60b12049027bb
600fb21f0a7214ada2000056,FINISHED,1.0,1.0,600fb1ac73c60b12049027bb
60107e3b0a720f0535000051,REJECTED,34.96,2.0,5fbc35711d967d1222cbfefc
600f39c30a7214ada2000030,FINISHED,4721.95,670.0,600f35015edb782098e2ac1b
600fb2130a7214ada2000052,FINISHED,10.0,1.0,600fb1ac73c60b12049027bb
600fb1e80a7214ada200004e,FINISHED,1.0,1.0,54943462e4b07e684157a532
600fb2190a7214ada2000054,FINISHED,1.0,1.0,600fb1ac73c60b12049027bb
600fb1e60a720f0535000048,FINISHED,1.0,1.0,54943462e4b07e684157a532
60108a5b0a7214ada2000057,REJECTED,34.96,2.0,5fbc35711d967d1222cbfefc
600fb1e50a7214ada200004d,FINISHED,1.0,1.0,600fb1e4a4b74c120bd18777
600fb21a0a720f053500004f,FINISHED,49.95,5.0,600fb1ac73c60b12049027bb
600fb2150a720f053500004d,FINISHED,25.0,5.0,600fb1ac73c60b12049027bb
600fb1d80a7214ada200004b,FINISHED,49.95,5.0,600fb1ac73c60b12049027bb
600fb2110a720f053500004c,FINISHED,4.66,4.0,600fb1ac73c60b12049027bb
600fb1dc0a720f0535000046,FINISHED,49.95,5.0,600fb1ac73c60b12049027bb
600fb21d0a720f0535000050,FINISHED,49.95,5.0,600fb1ac73c60b12049027bb
600fb1ec0a7214ada200004f,FINISHED,1.0,1.0,600fb1ec73c60b1204902af4
600fb1e00a7214ada200004c,FINISHED,1.0,1.0,54943462e4b07e684157a532
600fb2060a720f053500004b,FINISHED,89.91,9.0,600fb1ac73c60b12049027bb
600fb21c0a7214ada2000055,FINISHED,49.95,5.0,600fb1ac73c60b12049027bb
600fb1e20a720f0535000047,FINISHED,1.0,1.0,54943462e4b07e684157a532
600fb1fd0a720f053500004a,FINISHED,10.0,10.0,600fb1ac73c60b12049027bb
600fb20b0a7214ada2000051,FINISHED,9.99,1.0,600fb1ac73c60b12049027bb
6011f39c0a720f05350000b4,FINISHED,1.0,2.0,6011f31ea4b74c18d3a8c476
6010bdfa0a7214ada200005a,FINISHED,50.0,5.0,6010bddaa4b74c120bd19dfb
6010be200a7214ada200005e,FINISHED,1.0,1.0,54943462e4b07e684157a532
6011f3490a7214ada200010e,FINISHED,11.0,2.0,6011f31ea4b74c18d3a8c476
60118c0f0a7214ada200007e,FINISHED,21.0,4.0,60118c0fa4b74c18d3a8c151
60118bea0a720f0535000064,FINISHED,3.25,1.0,60118beaa4b74c18d3a8c0f8
60118c150a720f053500006d,FINISHED,25.0,4.0,60118c0fa4b74c18d3a8c151
6010be3f0a7214ada2000063,FINISHED,2.23,1.0,6010bddaa4b74c120bd19dfb
6010bdf60a7214ada2000059,FINISHED,3.25,1.0,6010bdf673c60b120490404e
60118c3b0a7214ada2000089,REJECTED,3.0,3.0,60118bcfa4b74c18d3a8c0d7
6010be5a0a720f053500005a,FINISHED,1.0,1.0,6010bddaa4b74c120bd19dfb
6011f4380a720f05350000b9,FLAGGED,1.0,1.0,6011f31ea4b74c18d3a8c476
6010be180a7214ada200005d,FLAGGED,1.0,1.0,6010be18a4b74c120bd19e43
6010bdef0a720f0535000053,FINISHED,1.0,1.0,6010bddaa4b74c120bd19dfb
6010bdfd0a720f0535000055,FINISHED,10.0,1.0,6010bddaa4b74c120bd19dfb
6010be0a0a7214ada200005b,FINISHED,10.0,1.0,6010bddaa4b74c120bd19dfb
5fa8d5790a7214adc30001c4,FINISHED,14.0,6.0,5fa8d542b055fd1dfdf09517
60118bd30a720f0535000062,FINISHED,11.0,2.0,54943462e4b07e684157a532
6011f3390a720f05350000af,FINISHED,29.0,1.0,6011f33173c60b1804ce1102
6010be1c0a720f0535000057,FLAGGED,13.0,5.0,6010be1c73c60b1204904079
60118c340a720f0535000073,FINISHED,2.23,1.0,60118bcfa4b74c18d3a8c0d7
60118be80a7214ada2000075,FLAGGED,1.0,1.0,60118bcfa4b74c18d3a8c0d7
6010be460a7214ada2000066,REJECTED,3.0,3.0,6010bddaa4b74c120bd19dfb
6011f33a0a7214ada200010b,FINISHED,20.0,1.0,6011f33173c60b1804ce1102
60118be20a7214ada2000074,FINISHED,1.0,1.0,60118bcfa4b74c18d3a8c0d7
6011f3360a7214ada2000109,FINISHED,21.0,5.0,6011f33173c60b1804ce1102
60118c0a0a720f0535000067,FINISHED,28.0,6.0,60118c09a4b74c18d3a8c12e
60118bf90a7214ada2000079,FINISHED,10.0,1.0,60118bcfa4b74c18d3a8c0d7
5fa8d5730a7214adc30001c3,REJECTED,1.0,11.0,5fa8d573770b516dda4f4d21
6010be6a0a720f053500005c,FINISHED,22.0,4.0,6010be6673c60b12049040ef
6012e64e0a720f05f8000031,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
6012e66c0a720f05f800004d,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
6012e65b0a720f05f800003d,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
6013410c0a7214ad5000002a,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
601340ff0a7214ad50000024,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
6012ea2d0a720f05f8000068,FINISHED,29.98,2.0,6012e1e6a4b74c3cbc516088
60132b1f0a7214ad5000000c,FINISHED,1.0,1.0,60132acb73c60b3ca7f3ba32
60132ae40a7214ad50000007,FINISHED,10.0,1.0,60132acb73c60b3ca7f3ba32
60132aef0a720f05f800006d,FINISHED,10.0,1.0,60132acb73c60b3ca7f3ba32
601341150a7214ad5000002e,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
6012e6380a720f05f800001c,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
6012e62d0a720f05f8000012,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
601341040a7214ad50000026,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
6012e64f0a720f05f8000032,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
601340fc0a720f05f8000089,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
60132b740a7214ad50000012,FINISHED,1.0,2.0,60132acb73c60b3ca7f3ba32
6012e6430a720f05f8000026,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
60132b860a720f05f8000075,FINISHED,24.0,1.0,60132b85a4b74c3cbc516295
601341160a720f05f8000095,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
6012e6750a720f05f8000055,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
6012e6620a720f05f8000043,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
6012e6840a720f05f8000063,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
6012e6210a720f05f8000007,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
6012e6710a720f05f8000051,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
600f2fc80a720f0535000030,FINISHED,4566.17,689.0,600f29a64329897eac239049
60132b890a7214ad50000013,FLAGGED,0.0,0.0,60132b8873c60b3ca7f3bae8
6012e6850a720f05f8000064,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
60132b960a720f05f800007a,FINISHED,20.0,4.0,60132b8b73c60b3ca7f3baee
6012e6660a720f05f8000047,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
6013410f0a720f05f8000092,FINISHED,84.0,4.0,5fa41775898c7a11a6bcef3e
601443720a7214ad50000063,FINISHED,1.0,1.0,601442ce67804a1228b1dc41
601448f30a720f05f80000d9,FINISHED,25.0,5.0,6014485b84231211ce793d79
601431db0a720f05f80000a8,FINISHED,1.0,2.0,6014319173c60b3ca7f3bf01
601443600a7214ad50000060,REJECTED,10.0,1.0,6014436084231211ce793ced
60145a3d0a7214ad50000082,FINISHED,1.0,1.0,60145a3c84231211ce796c5d
60144aee0a720f05f80000f1,FINISHED,1.0,1.0,6014499c67804a1228b1f5b0
601431e40a7214ad50000041,PENDING,2.23,,6014319173c60b3ca7f3bf01
60147ba00a7214ad500000d3,FINISHED,99.95,5.0,60147a84c8b50e11d8453f29
601487f80a720f05f800018d,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601465b00a7214ad5000009f,FINISHED,28.0,1.0,601465a884231211ce796db3
60145a540a720f05f8000116,FLAGGED,0.0,0.0,60145a5467804a1228b20ded
601472e20a7214ad500000ce,FINISHED,84.0,4.0,60145ff384231211ce796d51
601442dd0a7214ad50000054,FINISHED,1.0,1.0,601442ce67804a1228b1dc41
601443310a720f05f80000c6,FINISHED,10.0,1.0,601442ce67804a1228b1dc41
60145a510a7214ad50000086,REJECTED,10.0,1.0,60145a5167804a1228b20ddd
60145a960a7214ad50000095,FINISHED,1.0,2.0,60145a3c84231211ce796c5d
601465f40a720f05f8000137,FINISHED,10.0,1.0,6014658e67804a1228b20ef4
60145a830a7214ad5000008f,FINISHED,11.0,2.0,60145a3c84231211ce796c5d
601432400a7214ad50000043,FINISHED,1.0,1.0,6014319173c60b3ca7f3bf01
601442570a7214ad5000004b,FINISHED,1.0,1.0,54943462e4b07e684157a532
601455a80a720f05f8000107,FINISHED,1.0,2.0,6014554a67804a1228b20ca9
601455820a720f05f80000fb,REJECTED,10.0,1.0,6014558284231211ce796b88
6014323b0a720f05f80000b2,FINISHED,11.0,2.0,54943462e4b07e684157a532
601442710a720f05f80000bb,FINISHED,25.0,5.0,601441a984231211ce792603
6014435e0a720f05f80000d1,FINISHED,28.0,1.0,6014435467804a1228b1dcaf
60144adf0a720f05f80000ef,FINISHED,10.0,1.0,6014499c67804a1228b1f5b0
601455900a720f05f8000102,FINISHED,21.0,5.0,6014558767804a1228b20d00
601448fe0a720f05f80000df,FINISHED,1.0,1.0,6014485b84231211ce793d79
601487e20a7214ad5000010d,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60146fbd0a7214ad500000ba,FINISHED,49.95,5.0,60146f2ac8b50e11d8452661
601510460a7214ad5000014a,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60157c190a720f05f80001eb,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6014aa550a720f05f800019b,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60155a1b0a7214ad50000170,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015010b0a7214ad50000143,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015556b0a720f05f80001db,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015048f0a720f05f80001bf,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601581f40a7214ad50000181,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6014a4760a7214ad50000116,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015a06b0a7214ad5000018d,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015d9d80a720f05f8000219,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6014e99b0a7214ad50000137,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6014dde60a7214ad50000132,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015f2730a720f05f8000224,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015c13b0a720f05f800020e,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015d8ab0a720f05f8000218,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015a2c30a7214ad5000018e,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015268a0a7214ad50000155,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6014f5520a720f05f80001ba,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60150cc40a720f05f80001c3,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015d0780a720f05f8000214,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6014d3560a720f05f80001ad,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6014cfd30a7214ad5000012b,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015938d0a720f05f80001f6,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601542ab0a720f05f80001d5,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601561230a7214ad50000173,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601551e70a7214ad5000016c,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015970b0a7214ad50000189,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015ca9c0a7214ad5000019c,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6015637b0a7214ad50000175,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6016560f0a7214ad500001dd,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60171af00a7214ad50000229,SUBMITTED,,,5fc961c3b8cfca11a077dd33
601687480a720f05f800025b,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6016acc60a720f05f800026e,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60161ca50a7214ad500001be,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6017082f0a720f05f800029b,SUBMITTED,,,5fc961c3b8cfca11a077dd33
60170e0c0a7214ad50000223,SUBMITTED,,,5fc961c3b8cfca11a077dd33
6016366a0a720f05f800023a,SUBMITTED,,,5fc961c3b8cfca11a077dd33
